id,device_id,name,description,msb,lsb,min,max
elektron_digitone_nrpn_98,elektron_digitone,Input L volume,,2,30,0,127
elektron_digitone_nrpn_99,elektron_digitone,Input R volume,,2,32,0,127
elektron_digitone_nrpn_100,elektron_digitone,Pan L,,2,31,0,127
elektron_digitone_nrpn_101,elektron_digitone,Pan R,,2,33,0,127
elektron_digitone_nrpn_102,elektron_digitone,Chorus send L,,2,34,0,127
elektron_digitone_nrpn_103,elektron_digitone,Chorus send R,,2,102,0,127
elektron_digitone_nrpn_104,elektron_digitone,Delay send L,,2,35,0,127
elektron_digitone_nrpn_105,elektron_digitone,Delay send R,,2,103,0,127
elektron_digitone_nrpn_106,elektron_digitone,Reverb send L,,2,36,0,127
elektron_digitone_nrpn_107,elektron_digitone,Reverb send R,,2,104,0,127
elektron_digitone_nrpn_108,elektron_digitone,Chorus send L/R,,2,34,0,127
elektron_digitone_nrpn_109,elektron_digitone,Delay send L/R,,2,35,0,127
elektron_digitone_nrpn_110,elektron_digitone,Reverb send L/R,,2,36,0,127
elektron_digitone_nrpn_111,elektron_digitone,Pattern volume,,2,37,0,127
elektron_digitone_nrpn_112,elektron_digitone,Pattern volume,,2,38,0,127
elektron_digitone_nrpn_113,elektron_digitone,Pattern mute,,1,104,0,127
elektron_syntakt_nrpn_0,elektron_syntakt,Track: Mute,,1,101,0,1
elektron_syntakt_nrpn_1,elektron_syntakt,Track: Level,,1,100,0,127
elektron_syntakt_nrpn_2,elektron_syntakt,Trig: Note,,3,0,0,127
elektron_syntakt_nrpn_3,elektron_syntakt,Trig: Velocity,,3,1,1,127
elektron_syntakt_nrpn_4,elektron_syntakt,Trig: Length,,3,2,0,127
elektron_syntakt_nrpn_5,elektron_syntakt,Filter: Frequency,,1,20,0,16256
elektron_syntakt_nrpn_6,elektron_syntakt,Filter: Resonance,,1,21,0,16256
elektron_syntakt_nrpn_7,elektron_syntakt,Filter: Type,,1,22,0,7
elektron_syntakt_nrpn_8,elektron_syntakt,Filter: Attack Time,,1,16,0,127
elektron_syntakt_nrpn_9,elektron_syntakt,Filter: Decay Time,,1,17,0,127
elektron_syntakt_nrpn_10,elektron_syntakt,Filter: Sustain Level,,1,18,0,127
elektron_syntakt_nrpn_11,elektron_syntakt,Filter: Release Time,,1,19,0,127
elektron_syntakt_nrpn_12,elektron_syntakt,Filter: Envelope Depth,,1,23,0,16256
elektron_syntakt_nrpn_13,elektron_syntakt,Filter: Envelope Reset,,1,56,0,1
elektron_syntakt_nrpn_14,elektron_syntakt,Filter: Base,,1,24,0,127
elektron_syntakt_nrpn_15,elektron_syntakt,Filter: Width,,1,25,0,127
elektron_syntakt_nrpn_16,elektron_syntakt,Amp: Attack Time,,1,24,0,127
elektron_syntakt_nrpn_17,elektron_syntakt,Amp: Hold Time,,1,25,0,127
elektron_syntakt_nrpn_18,elektron_syntakt,Amp: Decay Time,,1,26,0,127
elektron_syntakt_nrpn_19,elektron_syntakt,Amp: Sustain Level,,1,24,0,127
elektron_syntakt_nrpn_20,elektron_syntakt,Amp: Release Time,,1,24,0,127
elektron_syntakt_nrpn_21,elektron_syntakt,Amp: Delay Send,,1,28,0,16256
elektron_syntakt_nrpn_22,elektron_syntakt,Amp: Reverb Send,,1,29,0,16256
elektron_syntakt_nrpn_23,elektron_syntakt,Amp: Pan,,1,30,0,127
elektron_syntakt_nrpn_24,elektron_syntakt,Amp: Volume,,1,31,0,16256
elektron_syntakt_nrpn_25,elektron_syntakt,LFO1: Speed,,1,32,0,16383
elektron_syntakt_nrpn_26,elektron_syntakt,LFO1: Multiplier,,1,33,0,23
elektron_syntakt_nrpn_27,elektron_syntakt,LFO1: Fade In/Out,,1,34,0,127
elektron_syntakt_nrpn_28,elektron_syntakt,LFO1: Destination,,1,35,0,127
elektron_syntakt_nrpn_29,elektron_syntakt,LFO1: Waveform,,1,36,0,6
elektron_syntakt_nrpn_30,elektron_syntakt,LFO1: Start Phase,,1,37,0,127
elektron_syntakt_nrpn_31,elektron_syntakt,LFO1: Trig Mode,,1,38,0,4
elektron_syntakt_nrpn_32,elektron_syntakt,LFO1: Depth,,1,39,0,16383
elektron_syntakt_nrpn_33,elektron_syntakt,LFO2: Speed,,1,40,0,16383
elektron_syntakt_nrpn_34,elektron_syntakt,LFO2: Multiplier,,1,41,0,23
elektron_syntakt_nrpn_35,elektron_syntakt,LFO2: Fade In/Out,,1,42,0,127
elektron_syntakt_nrpn_36,elektron_syntakt,LFO2: Destination,,1,43,0,127
elektron_syntakt_nrpn_37,elektron_syntakt,LFO2: Waveform,,1,44,0,6
elektron_syntakt_nrpn_38,elektron_syntakt,LFO2: Start Phase,,1,45,0,127
elektron_syntakt_nrpn_39,elektron_syntakt,LFO2: Trig Mode,,1,46,0,4
elektron_syntakt_nrpn_40,elektron_syntakt,LFO2: Depth,,1,47,0,16383
elektron_syntakt_nrpn_41,elektron_syntakt,Delay: Time,,2,0,0,127
elektron_syntakt_nrpn_42,elektron_syntakt,Delay: Pingpong,,2,1,0,1
elektron_syntakt_nrpn_43,elektron_syntakt,Delay: Stereo Width,,2,2,0,127
elektron_syntakt_nrpn_44,elektron_syntakt,Delay: Feedback,,2,3,0,16256
elektron_syntakt_nrpn_45,elektron_syntakt,Delay: Highpass Filter,,2,4,0,16256
elektron_syntakt_nrpn_46,elektron_syntakt,Delay: Lowpass Filter,,2,5,0,16256
elektron_syntakt_nrpn_47,elektron_syntakt,Delay: Reverb send,,2,6,0,16256
elektron_syntakt_nrpn_48,elektron_syntakt,Delay: Mix volume,,2,7,0,16256
elektron_syntakt_nrpn_49,elektron_syntakt,Reverb: Predelay,,2,8,0,16256
elektron_syntakt_nrpn_50,elektron_syntakt,Reverb: Decay Time,,2,9,0,16256
elektron_syntakt_nrpn_51,elektron_syntakt,Reverb: Shelving Frequency,,2,10,0,16256
elektron_syntakt_nrpn_52,elektron_syntakt,Reverb: Shelving Gain,,2,11,0,16256
elektron_syntakt_nrpn_53,elektron_syntakt,Reverb: Highpass Filter,,2,12,0,16256
elektron_syntakt_nrpn_54,elektron_syntakt,Reverb: Lowpass Filter,,2,13,0,16256
elektron_syntakt_nrpn_55,elektron_syntakt,Reverb: Mix Volume,,2,15,0,16256
elektron_syntakt_nrpn_56,elektron_syntakt,Input: LR,,2,30,0,16256
elektron_syntakt_nrpn_57,elektron_syntakt,Input: Balance,,2,32,0,127
elektron_syntakt_nrpn_58,elektron_syntakt,Input: Delay Send,,2,33,0,16256
elektron_syntakt_nrpn_59,elektron_syntakt,Input: Reverb Send,,2,35,0,16256
elektron_syntakt_nrpn_60,elektron_syntakt,Input: FX Routing,,2,38,0,1
elektron_syntakt_nrpn_61,elektron_syntakt,Pattern: Mute,,1,104,0,1
elektron_syntakt_nrpn_62,elektron_syntakt,AFX Synth: Drive,,1,29,0,127
elektron_syntakt_nrpn_63,elektron_syntakt,AFX Filter: Frequency,,1,20,0,16256
elektron_syntakt_nrpn_64,elektron_syntakt,AFX Filter: Resonance,,1,21,0,16256
elektron_syntakt_nrpn_65,elektron_syntakt,AFX Filter: Type,,1,22,0,7
elektron_syntakt_nrpn_66,elektron_syntakt,AFX Amp: Attack Time,,1,24,0,127
elektron_syntakt_nrpn_67,elektron_syntakt,AFX Amp: Hold Time,,1,25,0,127
elektron_syntakt_nrpn_68,elektron_syntakt,AFX Amp: Decay Time,,1,26,0,127
elektron_syntakt_nrpn_69,elektron_syntakt,AFX Amp: Sustain Level,,1,27,0,127
elektron_syntakt_nrpn_70,elektron_syntakt,AFX Amp: Release Time,,1,28,0,127
elektron_syntakt_nrpn_71,elektron_syntakt,AFX Amp: Delay Send,,1,30,0,16256
elektron_syntakt_nrpn_72,elektron_syntakt,AFX Amp: Reverb Send,,1,31,0,16256
elektron_syntakt_nrpn_73,elektron_syntakt,AFX Amp: Pan,,1,32,0,127
elektron_syntakt_nrpn_74,elektron_syntakt,AFX Amp: Volume,,1,33,0,16256
elektron_syntakt_nrpn_75,elektron_syntakt,AFX Amp: Envelope Depth,,1,34,0,127
elektron_syntakt_nrpn_76,elektron_syntakt,AFX Amp: Mode,,1,35,0,2
elektron_syntakt_nrpn_77,elektron_syntakt,AFX Amp: Envelope Reset,,1,36,0,1
elektron_syntakt_nrpn_78,elektron_syntakt,General: Data entry knob A,,1,1,0,127
elektron_syntakt_nrpn_79,elektron_syntakt,General: Data entry knob B,,1,2,0,127
elektron_syntakt_nrpn_80,elektron_syntakt,General: Data entry knob C,,1,3,0,127
elektron_syntakt_nrpn_81,elektron_syntakt,General: Data entry knob D,,1,4,0,127
elektron_syntakt_nrpn_82,elektron_syntakt,General: Data entry knob E,,1,5,0,127
elektron_syntakt_nrpn_83,elektron_syntakt,General: Data entry knob F,,1,6,0,127
elektron_syntakt_nrpn_84,elektron_syntakt,General: Data entry knob G,,1,7,0,127
elektron_syntakt_nrpn_85,elektron_syntakt,General: Data entry knob H,,1,8,0,127
elektron_syntakt_nrpn_86,elektron_syntakt,BD Modern: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_87,elektron_syntakt,BD Modern: Pitch Sweep,,1,2,0,127
elektron_syntakt_nrpn_88,elektron_syntakt,BD Modern: Punch,,1,3,0,1
elektron_syntakt_nrpn_89,elektron_syntakt,BD Modern: Decay,,1,4,0,127
elektron_syntakt_nrpn_90,elektron_syntakt,BD Modern: Square Modulation,,1,5,0,127
elektron_syntakt_nrpn_91,elektron_syntakt,BD Modern: Triangle Modulation,,1,6,0,127
elektron_syntakt_nrpn_92,elektron_syntakt,BD Modern: Modulation Envelope,,1,7,0,127
elektron_syntakt_nrpn_93,elektron_syntakt,BD Modern: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_94,elektron_syntakt,BD Hard: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_95,elektron_syntakt,BD Hard: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_96,elektron_syntakt,BD Hard: Snap Amount,,1,3,0,127
elektron_syntakt_nrpn_97,elektron_syntakt,BD Hard: Decay,,1,4,0,127
elektron_syntakt_nrpn_98,elektron_syntakt,BD Hard: Waveform,,1,5,0,2
elektron_syntakt_nrpn_99,elektron_syntakt,BD Hard: Hold Time,,1,6,0,127
elektron_syntakt_nrpn_100,elektron_syntakt,BD Hard: Tick Level,,1,7,0,127
elektron_syntakt_nrpn_101,elektron_syntakt,BD Hard: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_102,elektron_syntakt,BD Classic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_103,elektron_syntakt,BD Classic: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_104,elektron_syntakt,BD Classic: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_105,elektron_syntakt,BD Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_106,elektron_syntakt,BD Classic: Waveform,,1,5,0,2
elektron_syntakt_nrpn_107,elektron_syntakt,BD Classic: Hold Time,,1,6,0,127
elektron_syntakt_nrpn_108,elektron_syntakt,BD Classic: Transient,,1,7,0,55
elektron_syntakt_nrpn_109,elektron_syntakt,BD Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_110,elektron_syntakt,BD FM: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_111,elektron_syntakt,BD FM: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_112,elektron_syntakt,BD FM: FM Decay,,1,3,0,127
elektron_syntakt_nrpn_113,elektron_syntakt,BD FM: Decay,,1,4,0,127
elektron_syntakt_nrpn_114,elektron_syntakt,BD FM: FM Tune,,1,5,0,127
elektron_syntakt_nrpn_115,elektron_syntakt,BD FM: FM Sweep Time,,1,6,0,127
elektron_syntakt_nrpn_116,elektron_syntakt,BD FM: FM Amount,,1,7,0,127
elektron_syntakt_nrpn_117,elektron_syntakt,BD FM: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_118,elektron_syntakt,BD Plastic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_119,elektron_syntakt,BD Plastic: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_120,elektron_syntakt,BD Plastic: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_121,elektron_syntakt,BD Plastic: Decay,,1,4,0,127
elektron_syntakt_nrpn_122,elektron_syntakt,BD Plastic: Modulation Type,,1,5,0,1
elektron_syntakt_nrpn_123,elektron_syntakt,BD Plastic: Modulation Level,,1,6,0,127
elektron_syntakt_nrpn_124,elektron_syntakt,BD Plastic: Tick Level,,1,7,0,127
elektron_syntakt_nrpn_125,elektron_syntakt,BD Plastic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_126,elektron_syntakt,BD Silky: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_127,elektron_syntakt,BD Silky: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_128,elektron_syntakt,BD Silky: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_129,elektron_syntakt,BD Silky: Decay,,1,4,0,127
elektron_syntakt_nrpn_130,elektron_syntakt,BD Silky: Dust Level,,1,5,0,127
elektron_syntakt_nrpn_131,elektron_syntakt,BD Silky: Hold Time,,1,6,0,127
elektron_syntakt_nrpn_132,elektron_syntakt,BD Silky: VCO Click,,1,7,0,127
elektron_syntakt_nrpn_133,elektron_syntakt,BD Silky: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_134,elektron_syntakt,BD Sharp: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_135,elektron_syntakt,BD Sharp: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_136,elektron_syntakt,BD Sharp: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_137,elektron_syntakt,BD Sharp: Decay,,1,4,0,127
elektron_syntakt_nrpn_138,elektron_syntakt,BD Sharp: Waveform,,1,5,0,11
elektron_syntakt_nrpn_139,elektron_syntakt,BD Sharp: Hold Time,,1,6,0,127
elektron_syntakt_nrpn_140,elektron_syntakt,BD Sharp: Tick Level,,1,7,0,127
elektron_syntakt_nrpn_141,elektron_syntakt,BD Sharp: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_142,elektron_syntakt,BD Acoustic: Tune,,1,1,40,88
elektron_syntakt_nrpn_143,elektron_syntakt,BD Acoustic: Sweep Time,,1,4,0,127
elektron_syntakt_nrpn_144,elektron_syntakt,BD Acoustic: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_145,elektron_syntakt,BD Acoustic: Decay,,1,2,0,127
elektron_syntakt_nrpn_146,elektron_syntakt,BD Acoustic: Hold Time,,1,5,0,127
elektron_syntakt_nrpn_147,elektron_syntakt,BD Acoustic: Impact,,1,6,0,127
elektron_syntakt_nrpn_148,elektron_syntakt,BD Acoustic: Waveform,,1,7,0,11
elektron_syntakt_nrpn_149,elektron_syntakt,BD Acoustic: Level,,1,0,0,127
elektron_syntakt_nrpn_150,elektron_syntakt,SD Basic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_151,elektron_syntakt,SD Basic: Pitch Sweep,,1,2,0,127
elektron_syntakt_nrpn_152,elektron_syntakt,SD Basic: Punch,,1,3,0,1
elektron_syntakt_nrpn_153,elektron_syntakt,SD Basic: Decay,,1,4,0,127
elektron_syntakt_nrpn_154,elektron_syntakt,SD Basic: Inharmonicity,,1,5,0,127
elektron_syntakt_nrpn_155,elektron_syntakt,SD Basic: Modulation Feedback,,1,6,0,127
elektron_syntakt_nrpn_156,elektron_syntakt,SD Basic: Modulation Envelope,,1,7,0,127
elektron_syntakt_nrpn_157,elektron_syntakt,SD Basic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_158,elektron_syntakt,SD Vintage: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_159,elektron_syntakt,SD Vintage: Pitch Sweep,,1,2,0,127
elektron_syntakt_nrpn_160,elektron_syntakt,SD Vintage: Punch,,1,3,0,1
elektron_syntakt_nrpn_161,elektron_syntakt,SD Vintage: Decay,,1,4,0,127
elektron_syntakt_nrpn_162,elektron_syntakt,SD Vintage: Inharmonicity,,1,5,0,127
elektron_syntakt_nrpn_163,elektron_syntakt,SD Vintage: Frequency Complexity,,1,6,0,127
elektron_syntakt_nrpn_164,elektron_syntakt,SD Vintage: Modulation Envelope,,1,7,0,127
elektron_syntakt_nrpn_165,elektron_syntakt,SD Vintage: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_166,elektron_syntakt,SD Hard: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_167,elektron_syntakt,SD Hard: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_168,elektron_syntakt,SD Hard: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_169,elektron_syntakt,SD Hard: Decay,,1,4,0,127
elektron_syntakt_nrpn_170,elektron_syntakt,SD Hard: Tick Level,,1,5,0,127
elektron_syntakt_nrpn_171,elektron_syntakt,SD Hard: Noise Decay,,1,6,0,127
elektron_syntakt_nrpn_172,elektron_syntakt,SD Hard: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_173,elektron_syntakt,SD Hard: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_174,elektron_syntakt,SD Classic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_175,elektron_syntakt,SD Classic: Detune,,1,2,0,127
elektron_syntakt_nrpn_176,elektron_syntakt,SD Classic: Osc Balance,,1,3,0,127
elektron_syntakt_nrpn_177,elektron_syntakt,SD Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_178,elektron_syntakt,SD Classic: Snap Amount,,1,5,0,127
elektron_syntakt_nrpn_179,elektron_syntakt,SD Classic: Noise Decay,,1,6,0,127
elektron_syntakt_nrpn_180,elektron_syntakt,SD Classic: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_181,elektron_syntakt,SD Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_182,elektron_syntakt,SD FM: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_183,elektron_syntakt,SD FM: FM Tune,,1,2,0,127
elektron_syntakt_nrpn_184,elektron_syntakt,SD FM: FM Decay Time,,1,3,0,127
elektron_syntakt_nrpn_185,elektron_syntakt,SD FM: Decay,,1,4,0,127
elektron_syntakt_nrpn_186,elektron_syntakt,SD FM: FM Amount,,1,5,0,127
elektron_syntakt_nrpn_187,elektron_syntakt,SD FM: Noise Decay,,1,6,0,127
elektron_syntakt_nrpn_188,elektron_syntakt,SD FM: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_189,elektron_syntakt,SD FM: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_190,elektron_syntakt,SD Natural: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_191,elektron_syntakt,SD Natural: Noise Decay,,1,2,0,127
elektron_syntakt_nrpn_192,elektron_syntakt,SD Natural: Noise Balance,,1,3,0,127
elektron_syntakt_nrpn_193,elektron_syntakt,SD Natural: Decay Time,,1,4,0,127
elektron_syntakt_nrpn_194,elektron_syntakt,SD Natural: Noise HPF Frequency,,1,5,0,127
elektron_syntakt_nrpn_195,elektron_syntakt,SD Natural: Noise LPF Frequency,,1,6,0,127
elektron_syntakt_nrpn_196,elektron_syntakt,SD Natural: Noise LPF Resonance,,1,7,0,127
elektron_syntakt_nrpn_197,elektron_syntakt,SD Natural: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_198,elektron_syntakt,SD Acoustic: Tune,,1,1,0,127
elektron_syntakt_nrpn_199,elektron_syntakt,SD Acoustic: Noise Decay,,1,3,0,127
elektron_syntakt_nrpn_200,elektron_syntakt,SD Acoustic: Noise Level,,1,5,0,127
elektron_syntakt_nrpn_201,elektron_syntakt,SD Acoustic: Body Decay,,1,2,0,127
elektron_syntakt_nrpn_202,elektron_syntakt,SD Acoustic: Hold Time,,1,4,0,127
elektron_syntakt_nrpn_203,elektron_syntakt,SD Acoustic: Impact,,1,6,0,127
elektron_syntakt_nrpn_204,elektron_syntakt,SD Acoustic: Sweep Depth,,1,7,0,127
elektron_syntakt_nrpn_205,elektron_syntakt,SD Acoustic: Overdrive,,1,0,0,127
elektron_syntakt_nrpn_206,elektron_syntakt,RS Hard: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_207,elektron_syntakt,RS Hard: Sweep Time,,1,2,0,127
elektron_syntakt_nrpn_208,elektron_syntakt,RS Hard: Sweep Depth,,1,3,0,127
elektron_syntakt_nrpn_209,elektron_syntakt,RS Hard: Decay,,1,4,0,127
elektron_syntakt_nrpn_210,elektron_syntakt,RS Hard: Tick Level,,1,6,0,127
elektron_syntakt_nrpn_211,elektron_syntakt,RS Hard: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_212,elektron_syntakt,RS Hard: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_213,elektron_syntakt,RS Classic: Tune Osc1,,1,1,5120,11264
elektron_syntakt_nrpn_214,elektron_syntakt,RS Classic: Tine Osc2,,1,2,4096,12288
elektron_syntakt_nrpn_215,elektron_syntakt,RS Classic: Osc Balance,,1,3,0,127
elektron_syntakt_nrpn_216,elektron_syntakt,RS Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_217,elektron_syntakt,RS Classic: Tick Level,,1,6,0,127
elektron_syntakt_nrpn_218,elektron_syntakt,RS Classic: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_219,elektron_syntakt,RS Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_220,elektron_syntakt,PC Carbon: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_221,elektron_syntakt,PC Carbon: Pitch Sweep,,1,2,0,127
elektron_syntakt_nrpn_222,elektron_syntakt,PC Carbon: Punch,,1,3,0,1
elektron_syntakt_nrpn_223,elektron_syntakt,PC Carbon: Decay,,1,4,0,127
elektron_syntakt_nrpn_224,elektron_syntakt,PC Carbon: Inharmonicity,,1,5,0,127
elektron_syntakt_nrpn_225,elektron_syntakt,PC Carbon: Modulation,,1,6,0,127
elektron_syntakt_nrpn_226,elektron_syntakt,PC Carbon: Modulation Envelope,,1,7,0,127
elektron_syntakt_nrpn_227,elektron_syntakt,PC Carbon: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_228,elektron_syntakt,CP Vintage: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_229,elektron_syntakt,CP Vintage: Spacing/Crunch,,1,2,0,127
elektron_syntakt_nrpn_230,elektron_syntakt,CP Vintage: Punch,,1,3,0,1
elektron_syntakt_nrpn_231,elektron_syntakt,CP Vintage: Decay,,1,4,0,127
elektron_syntakt_nrpn_232,elektron_syntakt,CP Vintage: Balance,,1,5,0,127
elektron_syntakt_nrpn_233,elektron_syntakt,CP Vintage: Body Character,,1,6,0,127
elektron_syntakt_nrpn_234,elektron_syntakt,CP Vintage: Body Envelope,,1,7,0,127
elektron_syntakt_nrpn_235,elektron_syntakt,CP Vintage: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_236,elektron_syntakt,CY Alloy: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_237,elektron_syntakt,CY Alloy: Shimmer,,1,2,0,127
elektron_syntakt_nrpn_238,elektron_syntakt,CY Alloy: Punch,,1,3,0,1
elektron_syntakt_nrpn_239,elektron_syntakt,CY Alloy: Decay,,1,4,0,127
elektron_syntakt_nrpn_240,elektron_syntakt,CY Alloy: Radio,,1,5,0,127
elektron_syntakt_nrpn_241,elektron_syntakt,CY Alloy: Modulation,,1,6,0,127
elektron_syntakt_nrpn_242,elektron_syntakt,CY Alloy: Modulation Envelope,,1,7,0,127
elektron_syntakt_nrpn_243,elektron_syntakt,CY Alloy: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_244,elektron_syntakt,CH Classic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_245,elektron_syntakt,CH Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_246,elektron_syntakt,CH Classic: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_247,elektron_syntakt,CH Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_248,elektron_syntakt,OH Classic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_249,elektron_syntakt,OH Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_250,elektron_syntakt,OH Classic: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_251,elektron_syntakt,OH Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_252,elektron_syntakt,CH Metallic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_253,elektron_syntakt,CH Metallic: Decay,,1,4,0,127
elektron_syntakt_nrpn_254,elektron_syntakt,CH Metallic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_255,elektron_syntakt,OH Metallic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_256,elektron_syntakt,OH Metallic: Decay,,1,4,0,127
elektron_syntakt_nrpn_257,elektron_syntakt,OH Metallic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_258,elektron_syntakt,HH Basic: Tune,,1,1,0,127
elektron_syntakt_nrpn_259,elektron_syntakt,HH Basic: Tone,,1,3,0,127
elektron_syntakt_nrpn_260,elektron_syntakt,HH Basic: Transient Decay,,1,4,0,127
elektron_syntakt_nrpn_261,elektron_syntakt,HH Basic: Decay,,1,2,0,127
elektron_syntakt_nrpn_262,elektron_syntakt,HH Basic: Osc Reset,,1,5,0,1
elektron_syntakt_nrpn_263,elektron_syntakt,HH Basic: Level,,1,0,0,127
elektron_syntakt_nrpn_264,elektron_syntakt,HH Lab: Tune 1,,1,1,0,127
elektron_syntakt_nrpn_265,elektron_syntakt,HH Lab: Decay,,1,2,0,127
elektron_syntakt_nrpn_266,elektron_syntakt,HH Lab: Tune 2,,1,3,0,127
elektron_syntakt_nrpn_267,elektron_syntakt,HH Lab: Tune 3,,1,4,0,127
elektron_syntakt_nrpn_268,elektron_syntakt,HH Lab: Tune 4,,1,5,0,127
elektron_syntakt_nrpn_269,elektron_syntakt,HH Lab: Tune 5,,1,6,0,127
elektron_syntakt_nrpn_270,elektron_syntakt,HH Lab: Tune 6,,1,7,0,127
elektron_syntakt_nrpn_271,elektron_syntakt,HH Lab: Level,,1,0,0,127
elektron_syntakt_nrpn_272,elektron_syntakt,CY Classic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_273,elektron_syntakt,CY Classic: Tone,,1,2,0,127
elektron_syntakt_nrpn_274,elektron_syntakt,CY Classic: Decay,,1,4,0,127
elektron_syntakt_nrpn_275,elektron_syntakt,CY Classic: Noise Level,,1,7,0,127
elektron_syntakt_nrpn_276,elektron_syntakt,CY Classic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_277,elektron_syntakt,CY Metallic: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_278,elektron_syntakt,CY Metallic: Tone,,1,2,0,127
elektron_syntakt_nrpn_279,elektron_syntakt,CY Metallic: Transient Decay,,1,3,0,127
elektron_syntakt_nrpn_280,elektron_syntakt,CY Metallic: Decay,,1,4,0,127
elektron_syntakt_nrpn_281,elektron_syntakt,CY Metallic: Overdrive,,1,8,0,127
elektron_syntakt_nrpn_282,elektron_syntakt,CY Ride: Tune,,1,1,5120,11264
elektron_syntakt_nrpn_283,elektron_syntakt,CY Ride: Cymbal Type,,1,2,0,3
elektron_syntakt_nrpn_284,elektron_syntakt,CY Ride: Hit Decay,,1,3,0,127
elektron_syntakt_nrpn_285,elektron_syntakt,CY Ride: Decay,,1,4,0,127
elektron_syntakt_nrpn_286,elektron_syntakt,CY Ride: Hit,,1,5,0,127
elektron_syntakt_nrpn_287,elektron_syntakt,CY Ride: Timbral Level,,1,6,0,127
elektron_syntakt_nrpn_288,elektron_syntakt,CY Ride: Wash Level,,1,7,0,127
elektron_syntakt_nrpn_289,elektron_syntakt,CY Ride: Overdrive,,1,8,0,127
